id,name,location,state,type,tuition,roomAndBoard,acceptanceRate,rating,size,rank,feesByIncome
5453,Aviation Institute of Maintenance-Fremont,"Fremont, CA",CA,Private,16757,15000,,,small,5401,"{'0-30000': 23774, '110001+': 29856, '30001-48000': 23251, '48001-75000': 27211, '75001-110000': 28608}"
5454,Paul Mitchell the School-Tulsa,"Tulsa, OK",OK,Private,0,15000,,,small,5401,"{'0-30000': 15630, '110001+': 0, '30001-48000': 15708, '48001-75000': 0, '75001-110000': 0}"
5455,PPG Technical College,"Caguas, PR",PR,Private,7296,15000,,,small,5401,"{'0-30000': 3694, '110001+': 0, '30001-48000': 4194, '48001-75000': 2564, '75001-110000': 0}"
5456,Academy of Professional Cosmetology,"Rogers, AR",AR,Private,0,15000,,,small,5401,"{'0-30000': 12621, '110001+': 0, '30001-48000': 0, '48001-75000': 13161, '75001-110000': 0}"
5457,Empire Beauty School-Northlake,"Atlanta, GA",GA,Private,0,15000,,,small,5401,"{'0-30000': 16485, '110001+': 0, '30001-48000': 15554, '48001-75000': 17060, '75001-110000': 0}"
5458,Ross Medical Education Center-Huntsville,"Huntsville, AL",AL,Private,0,15000,,,small,5401,"{'0-30000': 18742, '110001+': 0, '30001-48000': 0, '48001-75000': 22922, '75001-110000': 0}"
5459,Ross Medical Education Center-Knoxville,"Knoxville, TN",TN,Private,0,15000,,,small,5401,"{'0-30000': 20340, '110001+': 0, '30001-48000': 18808, '48001-75000': 22690, '75001-110000': 0}"
5460,Ross Medical Education Center-Muncie,"Muncie, IN",IN,Private,0,15000,,,small,5401,"{'0-30000': 18878, '110001+': 0, '30001-48000': 17328, '48001-75000': 0, '75001-110000': 0}"
5461,Cortiva Institute-Arlington,"Arlington, TX",TX,Private,0,15000,,,small,5401,"{'0-30000': 21132, '110001+': 0, '30001-48000': 20983, '48001-75000': 0, '75001-110000': 24269}"
5462,Tulsa Welding School-Houston,"Houston, TX",TX,Private,0,15000,,,small,5401,"{'0-30000': 29612, '110001+': 33356, '30001-48000': 29850, '48001-75000': 31302, '75001-110000': 32699}"
5463,Pima Medical Institute-El Paso,"El Paso, TX",TX,Private,0,15000,,,small,5401,"{'0-30000': 22155, '110001+': 0, '30001-48000': 20667, '48001-75000': 23331, '75001-110000': 0}"
5464,Pima Medical Institute-Phoenix,"Phoenix, AZ",AZ,Private,0,15000,,,small,5401,"{'0-30000': 19946, '110001+': 0, '30001-48000': 21737, '48001-75000': 20855, '75001-110000': 0}"
5465,Kennesaw State University,"Kennesaw, GA",GA,Public Research,5786,15000,67.85,3.540625,large,5401,"{'0-30000': 15610, '110001+': 21123, '30001-48000': 16241, '48001-75000': 18784, '75001-110000': 20890}"
5466,Entourage Institute of Beauty and Esthetics,"Lincoln, NE",NE,Private,0,15000,,,small,5401,"{'0-30000': 18179, '110001+': 0, '30001-48000': 13018, '48001-75000': 0, '75001-110000': 0}"
5467,Eastern Suffolk BOCES,"Riverhead, NY",NY,Public,0,15000,,,small,5401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 14126, '75001-110000': 0}"
5468,Eastern Suffolk BOCES,"Oakdale, NY",NY,Public,0,15000,,,small,5401,"{'0-30000': 11505, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 8686}"
5469,Milligan University,"Milligan, TN",TN,Private Research,37550,15000,66.71,3.71875,small,5401,"{'0-30000': 12310, '110001+': 24223, '30001-48000': 16369, '48001-75000': 19047, '75001-110000': 21322}"
5470,Chamberlain University-Nevada,"Las Vegas, NV",NV,Private,20142,15000,81.82,,small,5401,"{'0-30000': 0, '110001+': 0, '30001-48000': 35771, '48001-75000': 0, '75001-110000': 0}"
5471,Chamberlain University-Michigan,"Troy, MI",MI,Private,19629,15000,40.0,,small,5401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 35711, '75001-110000': 0}"
5472,Chamberlain University-New Jersey,"North Brunswick, NJ",NJ,Private,20142,15000,90.0,,small,5401,"{'0-30000': 27927, '110001+': 0, '30001-48000': 0, '48001-75000': 30084, '75001-110000': 0}"
5473,Hussian College-Los Angeles,"Los Angeles, CA",CA,Private,41923,15000,47.67,,small,5401,"{'0-30000': 44507, '110001+': 48989, '30001-48000': 45890, '48001-75000': 49715, '75001-110000': 46093}"
5474,Paul Mitchell the School-Madison,"Madison, WI",WI,Private,0,15000,,,small,5401,"{'0-30000': 12663, '110001+': 16642, '30001-48000': 0, '48001-75000': 13297, '75001-110000': 0}"
5475,The University of Tennessee Health Science Center,"Memphis, TN",TN,Public Research,0,15000,,,small,5401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5476,Unitech Training Academy-New Orleans,"New Orleans, LA",LA,Private,0,15000,,,small,5401,"{'0-30000': 22910, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5477,Wade Gordon Hairdressing Academy-Lubbock,"Lubbock, TX",TX,Private,0,15000,,,small,5401,"{'0-30000': 18629, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5478,Protege Academy,"Mt. Pleasant, MI",MI,Private,0,15000,,,small,5401,"{'0-30000': 11067, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5479,Emory University-Oxford College,"Oxford, GA",GA,Private,57948,15000,15.0,4.646875,small,5401,"{'0-30000': 16187, '110001+': 50315, '30001-48000': 16623, '48001-75000': 22555, '75001-110000': 28856}"
5480,The Chicago School at Xavier University of Louisiana,"New Orleans, LA",LA,Private Research,0,15000,,,small,5401,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5481,Southern Regional Technical College,"Thomasville, GA",GA,Public,3002,15000,,,small,5401,"{'0-30000': -997, '110001+': 0, '30001-48000': -663, '48001-75000': 2799, '75001-110000': 549}"
5482,Texas College of Cosmetology-Lubbock,"Lubbock, TX",TX,Private,0,15000,,,small,5401,"{'0-30000': 15281, '110001+': 0, '30001-48000': 16574, '48001-75000': 17820, '75001-110000': 0}"
5483,Fortis College-Cuyahoga Falls,"Cuyahoga Falls, OH",OH,Private,14957,15000,,,small,5401,"{'0-30000': 25664, '110001+': 30797, '30001-48000': 25310, '48001-75000': 27819, '75001-110000': 0}"
5484,Jones Technical Institute,"Jacksonville, FL",FL,Private,14547,15000,,,small,5401,"{'0-30000': 15303, '110001+': 23476, '30001-48000': 17827, '48001-75000': 23115, '75001-110000': 23075}"
5485,Texas State Technical College,"Waco, TX",TX,Public,6969,15000,,,medium,5401,"{'0-30000': 16315, '110001+': 20301, '30001-48000': 16999, '48001-75000': 18173, '75001-110000': 19420}"
5486,Aveda Institute Portland-Vancouver Campus,"Vancouver, WA",WA,Private,0,15000,,,small,5401,"{'0-30000': 16379, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5487,Arizona College of Nursing-Las Vegas,"Las Vegas, NV",NV,Private,21653,15000,100.0,,small,5401,"{'0-30000': 28819, '110001+': 33698, '30001-48000': 29836, '48001-75000': 33311, '75001-110000': 0}"
5488,Florida Career College-Pembroke Pines,"Pembroke Pines, FL",FL,Private,0,15000,,,small,5401,"{'0-30000': 34124, '110001+': 38611, '30001-48000': 34708, '48001-75000': 32653, '75001-110000': 0}"
5489,Florida Career College-West Palm Beach,"West Palm Beach, FL",FL,Private,0,15000,,,small,5401,"{'0-30000': 33988, '110001+': 38641, '30001-48000': 33890, '48001-75000': 36435, '75001-110000': 38641}"
5490,Florida Career College-Hialeah,"Hialeah, FL",FL,Private,0,15000,,,small,5401,"{'0-30000': 34308, '110001+': 0, '30001-48000': 33713, '48001-75000': 34786, '75001-110000': 0}"
5491,Florida Career College-Lauderdale Lakes,"Lauderdale Lakes, FL",FL,Private,0,15000,,,small,5401,"{'0-30000': 34873, '110001+': 0, '30001-48000': 34371, '48001-75000': 34031, '75001-110000': 38258}"
5492,Florida Career College-Tampa,"Tampa, FL",FL,Private,0,15000,,,small,5401,"{'0-30000': 35966, '110001+': 40227, '30001-48000': 35647, '48001-75000': 36745, '75001-110000': 39488}"
5493,Florida Career College-Jacksonville,"Jacksonville, FL",FL,Private,0,15000,,,small,5401,"{'0-30000': 36592, '110001+': 0, '30001-48000': 36816, '48001-75000': 37721, '75001-110000': 0}"
5494,Florida Career College-Boynton Beach,"Boynton Beach, FL",FL,Private,0,15000,,,small,5401,"{'0-30000': 36527, '110001+': 40379, '30001-48000': 37021, '48001-75000': 38765, '75001-110000': 40806}"
5495,Florida Career College-Margate,"Margate, FL",FL,Private,0,15000,,,small,5401,"{'0-30000': 34387, '110001+': 0, '30001-48000': 33979, '48001-75000': 34984, '75001-110000': 37265}"
5496,Florida Career College-Orlando,"Orlando, FL",FL,Private,0,15000,,,small,5401,"{'0-30000': 34310, '110001+': 37420, '30001-48000': 35219, '48001-75000': 36156, '75001-110000': 38670}"
5497,UEI College-Phoenix,"Phoenix, AZ",AZ,Private,0,15000,,,small,5401,"{'0-30000': 35983, '110001+': 40451, '30001-48000': 35630, '48001-75000': 37700, '75001-110000': 39795}"
5498,Florida Career College-Houston,"Houston, TX",TX,Private,0,15000,,,small,5401,"{'0-30000': 35154, '110001+': 0, '30001-48000': 35595, '48001-75000': 36025, '75001-110000': 36627}"
5499,Aveda Institute-Madison,"Madison, WI",WI,Private,0,15000,,,small,5401,"{'0-30000': 10122, '110001+': 19414, '30001-48000': 9285, '48001-75000': 19414, '75001-110000': 19414}"
5500,Husson University,"Bangor, ME",ME,Private Research,21090,15000,91.31,3.4375,small,5401,"{'0-30000': 13751, '110001+': 25133, '30001-48000': 13547, '48001-75000': 16095, '75001-110000': 21909}"
5501,Tricoci University of Beauty Culture-Elgin,"Elgin, IL",IL,Private,0,15000,,,small,5401,"{'0-30000': 15303, '110001+': 0, '30001-48000': 15303, '48001-75000': 0, '75001-110000': 0}"
5502,Concorde Career College-Southaven,"Southaven, MS",MS,Private,0,15000,99.47,,small,5401,"{'0-30000': 19402, '110001+': 23943, '30001-48000': 19456, '48001-75000': 21239, '75001-110000': 22420}"
5503,Universal Technical Institute-Southern California,"Long Beach, CA",CA,Private,0,15000,,,small,5501,"{'0-30000': 23960, '110001+': 28546, '30001-48000': 24819, '48001-75000': 25832, '75001-110000': 29128}"
5504,Northwest University-Center for Online and Extended Education,"Kirkland, WA",WA,Private Research,12210,15000,,,small,5501,"{'0-30000': 18257, '110001+': 27153, '30001-48000': 20260, '48001-75000': 24828, '75001-110000': 25696}"
5505,Celebrity Barber School,"Monroe, LA",LA,Private,0,15000,,,small,5501,"{'0-30000': 15865, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5506,California Institute of Advanced Management,"Alhambra, CA",CA,Private Research,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5507,Academy of Interactive Entertainment,"Lafayette, LA",LA,Private,23450,15000,42.59,,small,5501,"{'0-30000': 27360, '110001+': 27882, '30001-48000': 0, '48001-75000': 29519, '75001-110000': 33019}"
5508,The Temple Annapolis-A Paul Mitchell Partner School,"Annapolis, MD",MD,Private,0,15000,,,small,5501,"{'0-30000': 30195, '110001+': 0, '30001-48000': 0, '48001-75000': 33456, '75001-110000': 0}"
5509,Yeshiva Zichron Aryeh,"Far Rockaway, NY",NY,Private,8750,15000,33.33,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5510,Butte County Regional Occupational Program,"Chico, CA",CA,Public,0,15000,,,small,5501,"{'0-30000': 13365, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5511,Arclabs,"Piedmont, SC",SC,Private,0,15000,,,small,5501,"{'0-30000': 23576, '110001+': 0, '30001-48000': 24876, '48001-75000': 22453, '75001-110000': 0}"
5512,Top of the Line Barber College,"Charleston, SC",SC,Private,0,15000,,,small,5501,"{'0-30000': 14692, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5513,Midfield Institute of Cosmetology,"Midfield, AL",AL,Private,0,15000,,,small,5501,"{'0-30000': 6619, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5514,American Institute of Alternative Medicine,"East Brunswick, NJ",NJ,Private,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5515,Felbry College,"Columbus, OH",OH,Private,34263,15000,72.46,,small,5501,"{'0-30000': 45785, '110001+': 0, '30001-48000': 46338, '48001-75000': 0, '75001-110000': 0}"
5516,Regional Center for Border Health,"Somerton, AZ",AZ,Private,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5517,B-Unique Beauty and Barber Academy,"Greenville, SC",SC,Private,0,15000,,,small,5501,"{'0-30000': 4376, '110001+': 0, '30001-48000': 4174, '48001-75000': 0, '75001-110000': 0}"
5518,Kentucky Horseshoeing School,"Richmond, KY",KY,Private,0,15000,,,small,5501,"{'0-30000': 21539, '110001+': 0, '30001-48000': 22294, '48001-75000': 23130, '75001-110000': 26391}"
5519,Image Maker Beauty Institute,"Hendersonville, TN",TN,Private,0,15000,,,small,5501,"{'0-30000': 18940, '110001+': 0, '30001-48000': 18522, '48001-75000': 0, '75001-110000': 18324}"
5520,Dalton Institute of Esthetics and Cosmetology,"Dalton, GA",GA,Private,0,15000,,,small,5501,"{'0-30000': 7448, '110001+': 0, '30001-48000': 0, '48001-75000': 5316, '75001-110000': 0}"
5521,CAAN Academy of Nursing,"Matteson, IL",IL,Private,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5522,Martinsburg College,"Martinsburg, WV",WV,Private,0,15000,100.0,,small,5501,"{'0-30000': 9794, '110001+': 0, '30001-48000': 9844, '48001-75000': 10109, '75001-110000': 13969}"
5523,Alhambra Medical University,"Alhambra, CA",CA,Private Research,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5524,Central Yeshiva Beth Joseph,"Brooklyn, NY",NY,Private,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5525,Garden State Science and Technology Institute,"Jersey City, NJ",NJ,Private,0,15000,,,small,5501,"{'0-30000': 26306, '110001+': 0, '30001-48000': 25978, '48001-75000': 25906, '75001-110000': 0}"
5526,Barber Tech Academy,"Orangeburg, SC",SC,Private,0,15000,,,small,5501,"{'0-30000': 26410, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5527,Abraham Lincoln University,"Glendale, CA",CA,Private Research,6480,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5528,Med College,"Hialeah, FL",FL,Private,19996,15000,,,small,5501,"{'0-30000': 65839, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5529,Huntington University of Health Sciences,"Knoxville, TN",TN,Private Research,8242,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 26623}"
5530,Sonoran Desert Institute,"Tempe, AZ",AZ,Private,11960,15000,,,small,5501,"{'0-30000': 16782, '110001+': 21991, '30001-48000': 18398, '48001-75000': 18443, '75001-110000': 21428}"
5531,Natural Images Beauty College,"Clute, TX",TX,Private,0,15000,,,small,5501,"{'0-30000': 24169, '110001+': 0, '30001-48000': 24989, '48001-75000': 25128, '75001-110000': 0}"
5532,Textures Institute of Cosmetology,"Indianapolis, IN",IN,Private,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 13927, '48001-75000': 0, '75001-110000': 0}"
5533,Williams Technical College,"Houma, LA",LA,Private,0,15000,,,small,5501,"{'0-30000': 19724, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5534,PiBerry Institute,"Homestead, FL",FL,Private,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5535,Ea La Mar's Cosmetology & Barber College,"Kansas City, MO",MO,Private,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5536,Regina Webb Academy,"Bowling Green, KY",KY,Private,0,15000,,,small,5501,"{'0-30000': 18979, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5537,DeHart Technical School,"Modesto, CA",CA,Private,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5538,Medical Career & Technical College,"Richmond, KY",KY,Private,0,15000,,,small,5501,"{'0-30000': 20639, '110001+': 24170, '30001-48000': 0, '48001-75000': 22110, '75001-110000': 24170}"
5539,Center for Neurosomatic Studies,"Clearwater, FL",FL,Private,0,15000,,,small,5501,"{'0-30000': 41343, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5540,Focus Personal Training Institute,"New York, NY",NY,Private,0,15000,,,small,5501,"{'0-30000': 21618, '110001+': 0, '30001-48000': 23188, '48001-75000': 0, '75001-110000': 19341}"
5541,Hair Academy School of Barbering & Beauty,"Newark, DE",DE,Private,0,15000,,,small,5501,"{'0-30000': 11555, '110001+': 0, '30001-48000': 13418, '48001-75000': 0, '75001-110000': 0}"
5542,Fosbre Academy of Hair Design,"Olympia, WA",WA,Private,0,15000,,,small,5501,"{'0-30000': 16266, '110001+': 21459, '30001-48000': 0, '48001-75000': 0, '75001-110000': 21144}"
5543,National Personal Training Institute,"Orlando, FL",FL,Private,0,15000,,,small,5501,"{'0-30000': 10772, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5544,Mission Beauty Institute,"Mission, TX",TX,Private,0,15000,,,small,5501,"{'0-30000': 9051, '110001+': 0, '30001-48000': 7623, '48001-75000': 0, '75001-110000': 0}"
5545,Elim Bible Institute and College,"Lima, NY",NY,Private,10605,15000,97.56,,small,5501,"{'0-30000': 7625, '110001+': 0, '30001-48000': 4785, '48001-75000': 12515, '75001-110000': 15980}"
5546,Beth Medrash of Asbury Park,"Lakewood, NJ",NJ,Private,12010,15000,75.0,,small,5501,"{'0-30000': 9868, '110001+': 0, '30001-48000': 0, '48001-75000': 4200, '75001-110000': 0}"
5547,Hope College of Arts and Sciences,"Pompano Beach, FL",FL,Private,0,15000,,,small,5501,"{'0-30000': 5065, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5548,Yeshiva Gedolah Shaarei Shmuel,"Lakewood, NJ",NJ,Private,9720,15000,46.31,,small,5501,"{'0-30000': 3763, '110001+': 0, '30001-48000': 4595, '48001-75000': 5813, '75001-110000': 6025}"
5549,Premier Barber Institute,"Norristown, PA",PA,Private,0,15000,,,small,5501,"{'0-30000': 25509, '110001+': 0, '30001-48000': 24483, '48001-75000': 24033, '75001-110000': 0}"
5550,International Beauty Education Center,"Airway Heights, WA",WA,Private,0,15000,,,small,5501,"{'0-30000': 18672, '110001+': 0, '30001-48000': 22489, '48001-75000': 22489, '75001-110000': 0}"
5551,Claremont Lincoln University,"Claremont, CA",CA,Private Research,0,15000,,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5552,Phipps Academy of Barbering,"Richton Park, IL",IL,Private,0,15000,,,small,5501,"{'0-30000': 9120, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5553,Hoss Lee Academy,"Roseville, CA",CA,Private,0,15000,,,small,5501,"{'0-30000': 27229, '110001+': 30941, '30001-48000': 29065, '48001-75000': 27927, '75001-110000': 30767}"
5554,Indiana Wellness College,"Carmel, IN",IN,Private,0,15000,63.45,,small,5501,"{'0-30000': 0, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
5555,Kenny's Academy of Barbering,"Indianapolis, IN",IN,Private,0,15000,,,small,5501,"{'0-30000': 17597, '110001+': 0, '30001-48000': 0, '48001-75000': 0, '75001-110000': 0}"
